relative_path,extension,bytes,sha256,width_px,height_px,format
validation/image/contract__error-reliability-analytics__fer.png,.png,44008,c0220204bc0df32be11b22dfc186ae82e78635c0ddaffab0e5a033cade8883cd,1100,620,PNG
validation/image/contract__error-reliability-analytics__per-ue-and-per-cell-reliability.png,.png,24283,907dacec8b352d584b80fd696f4f3f0caac732edfbce8215ea9065965066ca20,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__assumption-usage-summaries.png,.png,31598,5c31ecec696b81f9f5333c9a2948226cb3161626b3e5aa2ac2b09eaa0370e57d,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__config-drift.png,.png,27746,5a172a48594852b2621cd4b6eab117cdf97a5f974ba474e861a58793b1bce4af,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__csv-vs-db-consistency.png,.png,30341,d10e5087a95b9631c0a1e322ed5a0df332ba00785745dd5e0ff6fdd64610993d,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__db-vs-browser-consistency.png,.png,30817,9fc26fa20ed52809cfd6da0844698c14645a4ad82758a645703dd9bfed4cb9a8,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__fallback-event-summaries.png,.png,27004,4cc902be0f84074bd6089b4343b5ae162e0b93eb9d96052803dc7f2e403a524e,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__missing-field-audits.png,.png,29562,336912b52a80d66738b1ba8ec0b34845b2d3ffadad5e89ee16f7738e93703cb6,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__placeholder-exposure-checks.png,.png,29400,8c1741fcbd3042794def643643dca2326a47c88dd0cf0bbdb62fddb55d334f2a,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__run-status-truth-checks.png,.png,25474,99214eb662164e69f0fd1cc6bdcd8d29b842beecf11c9bb101143b2df2cc13de,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__schema-drift.png,.png,26711,2a8d595effe54d4c67a359422550631beaedd665db3bee04a59d2ddd806515cf,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__smoke-exposure-checks.png,.png,28624,5a08e8426eb173b144e044dff0d67afdf9861240f1c1ac953f6d80493bb39b55,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__source-row-count-vs-analytics-row-count.png,.png,37293,a3899bfb31907092e4ee5ae0008b6ac76b81123b100246b1d775bb48658f9446,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__summary-vs-raw-contradiction-checks.png,.png,38147,38a0c1eac5dfbcc2d48f4429d99cb887a8ea98c968649f3dae3f8489c70131a0,1100,620,PNG
validation/image/contract__export-consistency-truth-analytics__truth-policy-violation-counts.png,.png,27514,8cb567be9278fd82ef5419eb43555fa36a7b1d898e7a669e42b9b6e67ec3f6f5,1100,620,PNG
validation/image/contract__fixed-snr-sinr-sweep-validation__dl-ber-vs-snr.png,.png,30449,28e1a3fb1bd5fcf24ce9563cf3fa9afd67a600f36b005768135d8b04f63b9da8,1100,620,PNG
validation/image/contract__fixed-snr-sinr-sweep-validation__dl-bler-vs-snr.png,.png,30328,a383d99ee3f4040af8123e1af97028b132affe671385e625c0c0258d16036a84,1100,620,PNG
validation/image/contract__fixed-snr-sinr-sweep-validation__measured-sinr-vs-configured-snr.png,.png,36472,81ac7b382b934d0e0fd3956badb4bc7ac37fe555b52decfb943eb6364c811212,1100,620,PNG
validation/image/contract__fixed-snr-sinr-sweep-validation__ul-ber-vs-snr.png,.png,30086,0079f43601bc1b896b960d1f7ee11d0e060dc8c9400185c8e8f60a3156321dce,1100,620,PNG
validation/image/contract__fixed-snr-sinr-sweep-validation__ul-bler-vs-snr.png,.png,30116,d46263c9f4dffca2de6fa42503d21dff84a754d46d191707fb0a65451e41ef89,1100,620,PNG
validation/image/contract__generic-investigator-views__config-vs-measured-conflict-dashboard.png,.png,34702,90420d46c0ece25c643e674c4b991b057b869fa80ff4e7497c6831f7f6e80ae2,1100,620,PNG
validation/image/contract__generic-investigator-views__investigator-stage-lineage-graph.png,.png,34193,1e843047bb60ae135d06363b3bf3e3acb8d7d3eea633e76fc6aa3c5f2dc42162,1100,620,PNG
validation/image/contract__generic-investigator-views__partial-or-missing-data-dashboard.png,.png,31182,4937afe3bc864ad2370265357a34adfcfa987ac4b2c1e080354ad175ba981c0f,1100,620,PNG
validation/image/contract__generic-investigator-views__truth-violation-rollup.png,.png,25595,0b11792804aaff803b5429aa7e435607422725d489652d581adbc71fae641840,1100,620,PNG
validation/image/contract__generic-investigator-views__value-semantics-coverage-chart.png,.png,30531,3eb7a75965b533b2759cbdd6b965c08fc00539437c223414e9adbc11b2a2365c,1100,620,PNG
validation/image/contract__gnb-side-state-thread-coordinator-phy-mac-api__per-cell-context-health-timeline.png,.png,29781,db08e7ab70f40856acae107686e3284e4f25ad86e64565ead60e2bb6d97c6c21,1100,620,PNG
validation/image/contract__persistence-export-consistency-browser-health__consistency-failure-trend.png,.png,33033,76fb5df9c8950342bb0e1d8f16ff781f14ef3b692a0eb738293fac58d215287e,1100,620,PNG
validation/image/contract__persistence-export-consistency-browser-health__duplicate-write-count-trend.png,.png,32312,2ba4cfffe6742393e83855d66e64e3958c34c87f1d951de00ed5b8eb0e936a04,1100,620,PNG
validation/image/contract__run-trial-scenario-overview__error-warning-fallback-stacked-time-series.png,.png,35005,3e658949bb8a0c65362af892b457544542fee106c28d14aabf3c949a84488c09,1100,620,PNG
validation/image/contract__run-trial-scenario-overview__required-vs-failed-case-bar-chart.png,.png,29250,b352d08c95234a8e7dd3cc39858ee2cd009896e548a01bb471d6c4d6b64b95ca,1100,620,PNG
validation/image/contract__run-trial-scenario-overview__run-health-timeline.png,.png,28160,5c1645fb50173c6ce24dca584d5655fca345d7202af69e82891e945d67ee28b1,1100,620,PNG
validation/image/contract__run-trial-scenario-overview__truth-policy-violations-by-category.png,.png,29233,9d7392b06f7dbd6250b4b0cf2b87a1e610bfad6e398ce9983214284d35ebad3a,1100,620,PNG
validation/image/contract__runtime-compute-complexity-parallelism-analytics__decoder-complexity-units.png,.png,30039,c5da2c24b102ffe374045e55ab0d69fb664f88c34ede467c4986fe6750f61ab4,1100,620,PNG
validation/image/contract__runtime-compute-complexity-parallelism-analytics__dropped-row-duplicate-write-analytics.png,.png,34174,e3c800d8fe5dcb8bbedc689633aa13a5de328f7d53faf26688ed1f5ffe79d109,1100,620,PNG
validation/image/contract__runtime-compute-complexity-parallelism-analytics__normalized-decoder-complexity.png,.png,30993,577566a2f08900707c4ce0aaf528b0bea332a07802e6bc6d98f1e45b4ffc9f36,1100,620,PNG
validation/image/contract__ue-side-state-ue-power-ue-control__drx-state-timeline.png,.png,29607,5a25ec6f6c52eaa91e5aa1092aa85fa362d85614b1f143d7672a35f633f7be9b,1100,620,PNG
validation/image/contract__ue-side-state-ue-power-ue-control__ue-control-report-timeline.png,.png,39294,5b37155d301902476ba41f5ebc1a42a239a3d52b84f6e9823e1fd1c1e1d9cc9a,1100,620,PNG
validation/image/contract__ue-side-state-ue-power-ue-control__ue-energy-proxy-timeline.png,.png,37905,60ded5ec0959d046b931824faab3d689b2a303e6d0045e3e1f8c411166a6680c,1100,620,PNG
validation/image/contract__ue-side-state-ue-power-ue-control__ue-tx-power-timeline.png,.png,29905,ae4e587b64e55ce5fb76d9816bb4cdd834475acde242468c2d89b91a45ea1b6f,1100,620,PNG
waveform/image/contract__constellation-evm-analytics__constellation-per-codeword.png,.png,73939,4643269c19d1b8751588db601fa2112acc35d0f4a8a9921c4540272d57d5895d,1180,760,PNG
waveform/image/contract__constellation-evm-analytics__constellation-per-modulation-order.png,.png,59696,2e1861ac84ab0f0e69b4101c94aba4dcca9d46d39084939c327fe445456c3dc5,1180,760,PNG
waveform/image/contract__constellation-evm-analytics__evm-per-subcarrier.png,.png,56782,16494ca07a231eea1466f9a0616d1321a1d4ad42683ec4ffed87c47a4ce7a4cb,1180,700,PNG
waveform/image/contract__constellation-evm-analytics__evm-per-symbol.png,.png,32971,57664d16a2e0f668f4ca5cbef59fc8c58c0b8c57b52aac68420020ec5227343a,1100,620,PNG
waveform/image/contract__constellation-evm-analytics__evm-rms.png,.png,22886,b2518cf90fbd9bd94b9aa5211f13f6d1bbf91b8752f84c4afd84db1cd51518a8,1100,620,PNG
waveform/image/contract__constellation-evm-analytics__post-equalization-constellation.png,.png,75628,dfebe984b9edf8e0434111781c9e0fd5448d975d1330afa688b99474f9ff5a88,1180,760,PNG
waveform/image/contract__constellation-evm-analytics__symbol-decision-error-histogram.png,.png,31465,2270e15228d90940d5626eb43ef7679458467c464073e03f32302a32aaa74183,1100,620,PNG
waveform/image/contract__power-energy-efficiency-analytics__papr-vs-power.png,.png,32751,abb5cb98153d5d7754a5f12755c2c4e05480ad361207b8b29b75a1c5bf92776a,1100,620,PNG
waveform/image/contract__power-energy-thermal-compute-runtime__papr-distribution.png,.png,26570,2e21bf5b20256b76b3eea59db791a978b2eb6c37742c03b4fd6977797be02e20,1100,620,PNG
waveform/image/contract__spectrum-psd-papr-analytics__clipping-event-histogram.png,.png,27161,8d178832fa22070b9601b1533c0dedcf7671517a4db8e1cf9da5ca9fda841138,1100,620,PNG
waveform/image/contract__spectrum-psd-papr-analytics__occupied-bandwidth.png,.png,31403,c202176db0f1d86e9e56f225c709a0a02edeea3a4afa080b93a474d9d270f43f,1100,620,PNG
waveform/image/contract__spectrum-psd-papr-analytics__out-of-band-spectral-summaries-if-measurable.png,.png,34194,54bdad49463645d0b5a520b2ed5e105639bebf399b5b8afddb89cc95c8b32089,1100,620,PNG
waveform/image/contract__spectrum-psd-papr-analytics__papr-histogram-cdf.png,.png,31240,17510e5090f7c37befcfaca7b0580dd51c8bfd5d64f3800c0530b16454654501,1100,620,PNG
waveform/image/contract__spectrum-psd-papr-analytics__power-spectral-comparison-before-after-impairment.png,.png,83801,7c87f633969cdd012cba4640fd3cd97cb277753ba9280187926b68573c953c8d,1180,700,PNG
waveform/image/contract__spectrum-psd-papr-analytics__psd.png,.png,77451,8885e3296d174ede2b58a51e298c517809172668c5687037c70b1e45db4833dc,1180,700,PNG
waveform/image/contract__waveform-time-domain-analytics__magnitude-vs-sample.png,.png,80218,ce62afee7adfebbabf26dc6e8f4666b1dab60b7736f76bb75516cd73fe28fa4d,1180,700,PNG
waveform/image/contract__waveform-time-domain-analytics__phase-vs-sample.png,.png,120487,c6e4c4254e76d57a47c8cb6b7465bfce91125e3a5f0a45c9bcdfbebdd17bc346,1180,700,PNG
waveform/image/contract__waveform-time-domain-analytics__power-vs-sample.png,.png,67943,a03ea02e9fb94e04931d1057ce9e18958cce5f692ecf7f157dbdfa313fed79ec,1180,700,PNG
waveform/image/contract__waveform-time-domain-analytics__rx-waveform.png,.png,109120,120bb42ad223f16f8038ef0c53007c2857c4f0678d25f0012e6af72b9e21b0ae,1180,700,PNG
waveform/image/contract__waveform-time-domain-analytics__tx-waveform.png,.png,106636,4cf9aece4ac4a60fdca2f4a777714b1296c55bfe74d1841dec72fab675ec0023,1180,700,PNG
