kind,section_slug,section_title,domain,record_kind,name,route,mysql_view_name,logical_path,required_columns,mandatory_context_columns,lineage,formula,metric_unit,valid_sample_count_required,missing_sample_count_required,default_status,smoke_visible_default,placeholder_flag_default,fallback_flag_default,reference_smoke_runtime_status,reference_smoke_match_count,reference_smoke_implemented_count,reference_smoke_partial_count,reference_smoke_unavailable_count,reference_smoke_blocked_count,reference_smoke_output_examples,reference_smoke_artifact_examples,canonical_gap_classification
reports,scenario-geometry-topology-layout,Scenario / Geometry / Topology / Layout,geometry,table,live_ue_table,/reports/scenario-geometry-topology-layout/tables/live_ue_table,live_ue_table_v,reports/csv/live_ue_table.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;SiteID;SectorID;TRPID;x_m;y_m;z_m;lat;lon;CoordinateMode;MapAnchorLabel;indoor_flag;o2i_flag;los_flag;serving_site;serving_sector;serving_cell_id;candidate_cell_id;candidate_rank;distance_m;azimuth_deg;elevation_deg;aoa_deg;aod_deg;path_id;path_group_id;geometry_epoch;coverage_score;geometry_source_lineage,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,11,2,2,6,1,table_scenario_topology;scenario_consistency_check_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scenario-geometry-topology-layout,Scenario / Geometry / Topology / Layout,geometry,table,live_link_table,/reports/scenario-geometry-topology-layout/tables/live_link_table,live_link_table_v,reports/csv/live_link_table.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;SiteID;SectorID;TRPID;x_m;y_m;z_m;lat;lon;CoordinateMode;MapAnchorLabel;indoor_flag;o2i_flag;los_flag;serving_site;serving_sector;serving_cell_id;candidate_cell_id;candidate_rank;distance_m;azimuth_deg;elevation_deg;aoa_deg;aod_deg;path_id;path_group_id;geometry_epoch;coverage_score;geometry_source_lineage,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,11,2,2,6,1,table_scenario_topology;scenario_consistency_check_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scenario-geometry-topology-layout,Scenario / Geometry / Topology / Layout,geometry,table,live_path_geometry_table,/reports/scenario-geometry-topology-layout/tables/live_path_geometry_table,live_path_geometry_table_v,reports/csv/live_path_geometry_table.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;SiteID;SectorID;TRPID;x_m;y_m;z_m;lat;lon;CoordinateMode;MapAnchorLabel;indoor_flag;o2i_flag;los_flag;serving_site;serving_sector;serving_cell_id;candidate_cell_id;candidate_rank;distance_m;azimuth_deg;elevation_deg;aoa_deg;aod_deg;path_id;path_group_id;geometry_epoch;coverage_score;geometry_source_lineage,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,11,2,2,6,1,table_scenario_topology;scenario_consistency_check_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,scenario-geometry-topology-layout,Scenario / Geometry / Topology / Layout,geometry,table,live_candidate_cell_table,/reports/scenario-geometry-topology-layout/tables/live_candidate_cell_table,live_candidate_cell_table_v,reports/csv/live_candidate_cell_table.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;SiteID;SectorID;TRPID;x_m;y_m;z_m;lat;lon;CoordinateMode;MapAnchorLabel;indoor_flag;o2i_flag;los_flag;serving_site;serving_sector;serving_cell_id;candidate_cell_id;candidate_rank;distance_m;azimuth_deg;elevation_deg;aoa_deg;aod_deg;path_id;path_group_id;geometry_epoch;coverage_score;geometry_source_lineage,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,11,2,2,6,1,table_scenario_topology;scenario_consistency_check_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,table,live_mobility_state,/reports/mobility-access-cell-selection-reselection-handover/tables/live_mobility_state,live_mobility_state_v,reports/csv/live_mobility_state.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;serving_cell_id;selected_beam_id;speed_mps;speed_kmh;heading_deg;acceleration_mps2;trajectory_id;waypoint_id;DopplerHz;DopplerSourceMode;DopplerValueRole;EstimatedDopplerHz;DopplerError_Hz;event_a1_flag;event_a2_flag;event_a3_flag;event_a4_flag;event_a5_flag;hysteresis_db;time_to_trigger_ms;handover_candidate_flag;selection_metric;reselection_metric;state_before;state_after;action_taken;reason;AccessState;CellAcquisitionState;control_gating_state,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,table,live_measurement_filter_state,/reports/mobility-access-cell-selection-reselection-handover/tables/live_measurement_filter_state,live_measurement_filter_state_v,reports/csv/live_measurement_filter_state.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;serving_cell_id;selected_beam_id;speed_mps;speed_kmh;heading_deg;acceleration_mps2;trajectory_id;waypoint_id;DopplerHz;DopplerSourceMode;DopplerValueRole;EstimatedDopplerHz;DopplerError_Hz;event_a1_flag;event_a2_flag;event_a3_flag;event_a4_flag;event_a5_flag;hysteresis_db;time_to_trigger_ms;handover_candidate_flag;selection_metric;reselection_metric;state_before;state_after;action_taken;reason;AccessState;CellAcquisitionState;control_gating_state,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,table,live_selection_state,/reports/mobility-access-cell-selection-reselection-handover/tables/live_selection_state,live_selection_state_v,reports/csv/live_selection_state.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;serving_cell_id;selected_beam_id;speed_mps;speed_kmh;heading_deg;acceleration_mps2;trajectory_id;waypoint_id;DopplerHz;DopplerSourceMode;DopplerValueRole;EstimatedDopplerHz;DopplerError_Hz;event_a1_flag;event_a2_flag;event_a3_flag;event_a4_flag;event_a5_flag;hysteresis_db;time_to_trigger_ms;handover_candidate_flag;selection_metric;reselection_metric;state_before;state_after;action_taken;reason;AccessState;CellAcquisitionState;control_gating_state,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,table,live_reselection_state,/reports/mobility-access-cell-selection-reselection-handover/tables/live_reselection_state,live_reselection_state_v,reports/csv/live_reselection_state.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;serving_cell_id;selected_beam_id;speed_mps;speed_kmh;heading_deg;acceleration_mps2;trajectory_id;waypoint_id;DopplerHz;DopplerSourceMode;DopplerValueRole;EstimatedDopplerHz;DopplerError_Hz;event_a1_flag;event_a2_flag;event_a3_flag;event_a4_flag;event_a5_flag;hysteresis_db;time_to_trigger_ms;handover_candidate_flag;selection_metric;reselection_metric;state_before;state_after;action_taken;reason;AccessState;CellAcquisitionState;control_gating_state,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,table,live_handover_state,/reports/mobility-access-cell-selection-reselection-handover/tables/live_handover_state,live_handover_state_v,reports/csv/live_handover_state.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;serving_cell_id;selected_beam_id;speed_mps;speed_kmh;heading_deg;acceleration_mps2;trajectory_id;waypoint_id;DopplerHz;DopplerSourceMode;DopplerValueRole;EstimatedDopplerHz;DopplerError_Hz;event_a1_flag;event_a2_flag;event_a3_flag;event_a4_flag;event_a5_flag;hysteresis_db;time_to_trigger_ms;handover_candidate_flag;selection_metric;reselection_metric;state_before;state_after;action_taken;reason;AccessState;CellAcquisitionState;control_gating_state,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,table,live_event_trigger_table,/reports/mobility-access-cell-selection-reselection-handover/tables/live_event_trigger_table,live_event_trigger_table_v,reports/csv/live_event_trigger_table.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;serving_cell_id;selected_beam_id;speed_mps;speed_kmh;heading_deg;acceleration_mps2;trajectory_id;waypoint_id;DopplerHz;DopplerSourceMode;DopplerValueRole;EstimatedDopplerHz;DopplerError_Hz;event_a1_flag;event_a2_flag;event_a3_flag;event_a4_flag;event_a5_flag;hysteresis_db;time_to_trigger_ms;handover_candidate_flag;selection_metric;reselection_metric;state_before;state_after;action_taken;reason;AccessState;CellAcquisitionState;control_gating_state,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,mobility-access-cell-selection-reselection-handover,Mobility / Access / Cell Selection / Reselection / Handover,mobility,table,live_access_state,/reports/mobility-access-cell-selection-reselection-handover/tables/live_access_state,live_access_state_v,reports/csv/live_access_state.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;serving_cell_id;selected_beam_id;speed_mps;speed_kmh;heading_deg;acceleration_mps2;trajectory_id;waypoint_id;DopplerHz;DopplerSourceMode;DopplerValueRole;EstimatedDopplerHz;DopplerError_Hz;event_a1_flag;event_a2_flag;event_a3_flag;event_a4_flag;event_a5_flag;hysteresis_db;time_to_trigger_ms;handover_candidate_flag;selection_metric;reselection_metric;state_before;state_after;action_taken;reason;AccessState;CellAcquisitionState;control_gating_state,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,5,3,1,1,0,timing_synchronization_table;anomaly_window_table;cross_layer_correlation_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,air-interface-frame-slot-symbol-grid,Air Interface / Frame / Slot / Symbol / Grid,air_interface,table,live_carrier_config,/reports/air-interface-frame-slot-symbol-grid/tables/live_carrier_config,live_carrier_config_v,reports/csv/live_carrier_config.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;Numerology_mu;SCS_kHz;SlotDuration_ms;SlotsPerFrame;SymbolsPerSlot;ActiveGridNumRBs;ConfiguredGridNumRBs;ActiveGridSource;ActiveDuplexMode;ConfiguredTDDPattern;ActiveTDDPattern;TDDPatternApplicable;fft_size;cp_type;cp_length;sample_rate_hz;coreset_id;search_space_id;ssb_index;prach_occasion_id;PRBStart;PRBCount;SymbolStart;NumSymbols;re_range;timing_relation_status;timing_estimate_used;use_ideal_timing_sync_flag,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,8,5,1,2,0,table_dl_transport_block;table_ul_transport_block;timing_synchronization_table;dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,air-interface-frame-slot-symbol-grid,Air Interface / Frame / Slot / Symbol / Grid,air_interface,table,live_numerology_state,/reports/air-interface-frame-slot-symbol-grid/tables/live_numerology_state,live_numerology_state_v,reports/csv/live_numerology_state.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;Numerology_mu;SCS_kHz;SlotDuration_ms;SlotsPerFrame;SymbolsPerSlot;ActiveGridNumRBs;ConfiguredGridNumRBs;ActiveGridSource;ActiveDuplexMode;ConfiguredTDDPattern;ActiveTDDPattern;TDDPatternApplicable;fft_size;cp_type;cp_length;sample_rate_hz;coreset_id;search_space_id;ssb_index;prach_occasion_id;PRBStart;PRBCount;SymbolStart;NumSymbols;re_range;timing_relation_status;timing_estimate_used;use_ideal_timing_sync_flag,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,8,5,1,2,0,table_dl_transport_block;table_ul_transport_block;timing_synchronization_table;dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,air-interface-frame-slot-symbol-grid,Air Interface / Frame / Slot / Symbol / Grid,air_interface,table,live_frame_grid_state,/reports/air-interface-frame-slot-symbol-grid/tables/live_frame_grid_state,live_frame_grid_state_v,reports/csv/live_frame_grid_state.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;Numerology_mu;SCS_kHz;SlotDuration_ms;SlotsPerFrame;SymbolsPerSlot;ActiveGridNumRBs;ConfiguredGridNumRBs;ActiveGridSource;ActiveDuplexMode;ConfiguredTDDPattern;ActiveTDDPattern;TDDPatternApplicable;fft_size;cp_type;cp_length;sample_rate_hz;coreset_id;search_space_id;ssb_index;prach_occasion_id;PRBStart;PRBCount;SymbolStart;NumSymbols;re_range;timing_relation_status;timing_estimate_used;use_ideal_timing_sync_flag,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,8,5,1,2,0,table_dl_transport_block;table_ul_transport_block;timing_synchronization_table;dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,air-interface-frame-slot-symbol-grid,Air Interface / Frame / Slot / Symbol / Grid,air_interface,table,live_bwp_state,/reports/air-interface-frame-slot-symbol-grid/tables/live_bwp_state,live_bwp_state_v,reports/csv/live_bwp_state.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;Numerology_mu;SCS_kHz;SlotDuration_ms;SlotsPerFrame;SymbolsPerSlot;ActiveGridNumRBs;ConfiguredGridNumRBs;ActiveGridSource;ActiveDuplexMode;ConfiguredTDDPattern;ActiveTDDPattern;TDDPatternApplicable;fft_size;cp_type;cp_length;sample_rate_hz;coreset_id;search_space_id;ssb_index;prach_occasion_id;PRBStart;PRBCount;SymbolStart;NumSymbols;re_range;timing_relation_status;timing_estimate_used;use_ideal_timing_sync_flag,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,8,5,1,2,0,table_dl_transport_block;table_ul_transport_block;timing_synchronization_table;dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
