TraceID,LinkID,AbsoluteSlot,FieldName,Value,ProvenanceClass,SourceID,Observed,Status
"PL-0066","LINK-PL-0066",0,"Pathloss_dB","97.47681","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0067","LINK-PL-0067",0,"Pathloss_dB","89.70942","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0068","LINK-PL-0068",0,"Pathloss_dB","100.688","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0069","LINK-PL-0069",0,"Pathloss_dB","95.27398","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0070","LINK-PL-0070",0,"Pathloss_dB","110.5726","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0071","LINK-PL-0071",0,"Pathloss_dB","101.2","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0072","LINK-PL-0072",0,"Pathloss_dB","121.0993","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0073","LINK-PL-0073",0,"Pathloss_dB","107.6313","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0074","LINK-PL-0074",0,"Pathloss_dB","132.5238","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0075","LINK-PL-0075",0,"Pathloss_dB","116.331","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0076","LINK-PL-0076",0,"Pathloss_dB","147.9776","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0077","LINK-PL-0077",0,"Pathloss_dB","122.9458","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0078","LINK-PL-0078",0,"Pathloss_dB","159.7278","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0079","LINK-PL-0079",0,"Pathloss_dB","133.4401","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0080","LINK-PL-0080",0,"Pathloss_dB","178.3696","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0081","LINK-PL-0081",0,"Pathloss_dB","52.78163","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0082","LINK-PL-0082",0,"Pathloss_dB","58.5688","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0083","LINK-PL-0083",0,"Pathloss_dB","57.38077","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0084","LINK-PL-0084",0,"Pathloss_dB","66.29972","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0085","LINK-PL-0085",0,"Pathloss_dB","66.49539","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0086","LINK-PL-0086",0,"Pathloss_dB","79.29262","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0087","LINK-PL-0087",0,"Pathloss_dB","78.35165","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0088","LINK-PL-0088",0,"Pathloss_dB","89.75577","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0089","LINK-PL-0089",0,"Pathloss_dB","90.346","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0090","LINK-PL-0090",0,"Pathloss_dB","100.3408","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0091","LINK-PL-0091",0,"Pathloss_dB","106.2504","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0092","LINK-PL-0092",0,"Pathloss_dB","114.3764","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0093","LINK-PL-0093",0,"Pathloss_dB","118.2898","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0094","LINK-PL-0094",0,"Pathloss_dB","125.0011","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0095","LINK-PL-0095",0,"Pathloss_dB","130.3305","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0096","LINK-PL-0096",0,"Pathloss_dB","135.6271","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0097","LINK-PL-0097",0,"Pathloss_dB","66.76103","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0098","LINK-PL-0098",0,"Pathloss_dB","73.45686","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0099","LINK-PL-0099",0,"Pathloss_dB","71.36017","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0100","LINK-PL-0100",0,"Pathloss_dB","81.18778","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0101","LINK-PL-0101",0,"Pathloss_dB","79.08965","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0102","LINK-PL-0102",0,"Pathloss_dB","94.18068","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0103","LINK-PL-0103",0,"Pathloss_dB","85.31419","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0104","LINK-PL-0104",0,"Pathloss_dB","104.6438","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0105","LINK-PL-0105",0,"Pathloss_dB","91.61122","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0106","LINK-PL-0106",0,"Pathloss_dB","115.2288","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0107","LINK-PL-0107",0,"Pathloss_dB","107.108","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0108","LINK-PL-0108",0,"Pathloss_dB","129.2645","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0109","LINK-PL-0109",0,"Pathloss_dB","119.1474","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0110","LINK-PL-0110",0,"Pathloss_dB","139.8892","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0111","LINK-PL-0111",0,"Pathloss_dB","131.1881","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0112","LINK-PL-0112",0,"Pathloss_dB","150.5151","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0113","LINK-PL-0113",0,"Pathloss_dB","73.3809","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0114","LINK-PL-0114",0,"Pathloss_dB","80.50702","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0115","LINK-PL-0115",0,"Pathloss_dB","77.98003","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0116","LINK-PL-0116",0,"Pathloss_dB","88.23794","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0117","LINK-PL-0117",0,"Pathloss_dB","85.70951","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0118","LINK-PL-0118",0,"Pathloss_dB","101.2308","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0119","LINK-PL-0119",0,"Pathloss_dB","91.93405","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0120","LINK-PL-0120",0,"Pathloss_dB","111.694","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0121","LINK-PL-0121",0,"Pathloss_dB","98.23108","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0122","LINK-PL-0122",0,"Pathloss_dB","122.279","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0123","LINK-PL-0123",0,"Pathloss_dB","107.4443","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0124","LINK-PL-0124",0,"Pathloss_dB","136.3147","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0125","LINK-PL-0125",0,"Pathloss_dB","119.4836","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0126","LINK-PL-0126",0,"Pathloss_dB","146.9394","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0127","LINK-PL-0127",0,"Pathloss_dB","131.5244","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0128","LINK-PL-0128",0,"Pathloss_dB","157.5653","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0129","LINK-PL-0129",0,"Pathloss_dB","79.4015","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0130","LINK-PL-0130",0,"Pathloss_dB","86.91895","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0131","LINK-PL-0131",0,"Pathloss_dB","84.00063","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0132","LINK-PL-0132",0,"Pathloss_dB","94.64988","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0133","LINK-PL-0133",0,"Pathloss_dB","91.73011","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0134","LINK-PL-0134",0,"Pathloss_dB","107.6428","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0135","LINK-PL-0135",0,"Pathloss_dB","97.95465","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0136","LINK-PL-0136",0,"Pathloss_dB","118.1059","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0137","LINK-PL-0137",0,"Pathloss_dB","104.2517","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0138","LINK-PL-0138",0,"Pathloss_dB","128.6909","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0139","LINK-PL-0139",0,"Pathloss_dB","112.6015","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0140","LINK-PL-0140",0,"Pathloss_dB","142.7266","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0141","LINK-PL-0141",0,"Pathloss_dB","119.7858","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0142","LINK-PL-0142",0,"Pathloss_dB","153.3513","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0143","LINK-PL-0143",0,"Pathloss_dB","131.8265","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0144","LINK-PL-0144",0,"Pathloss_dB","163.9772","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0145","LINK-PL-0145",0,"Pathloss_dB","84.82283","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0146","LINK-PL-0146",0,"Pathloss_dB","92.69268","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0147","LINK-PL-0147",0,"Pathloss_dB","89.42197","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0148","LINK-PL-0148",0,"Pathloss_dB","100.4236","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0149","LINK-PL-0149",0,"Pathloss_dB","97.15145","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0150","LINK-PL-0150",0,"Pathloss_dB","113.4165","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0151","LINK-PL-0151",0,"Pathloss_dB","103.376","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0152","LINK-PL-0152",0,"Pathloss_dB","123.8796","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0153","LINK-PL-0153",0,"Pathloss_dB","109.673","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0154","LINK-PL-0154",0,"Pathloss_dB","134.4647","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0155","LINK-PL-0155",0,"Pathloss_dB","118.0228","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0156","LINK-PL-0156",0,"Pathloss_dB","148.5003","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0157","LINK-PL-0157",0,"Pathloss_dB","124.3435","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0158","LINK-PL-0158",0,"Pathloss_dB","159.125","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0159","LINK-PL-0159",0,"Pathloss_dB","132.0978","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0160","LINK-PL-0160",0,"Pathloss_dB","169.751","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0161","LINK-PL-0161",0,"Pathloss_dB","60.30096","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0162","LINK-PL-0162",0,"Pathloss_dB","60.30096","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0163","LINK-PL-0163",0,"Pathloss_dB","65.16715","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0164","LINK-PL-0164",0,"Pathloss_dB","69.28303","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0165","LINK-PL-0165",0,"Pathloss_dB","70.21901","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0166","LINK-PL-0166",0,"Pathloss_dB","78.6944","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0167","LINK-PL-0167",0,"Pathloss_dB","84.63252","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0168","LINK-PL-0168",0,"Pathloss_dB","104.8433","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0169","LINK-PL-0169",0,"Pathloss_dB","93.36949","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0170","LINK-PL-0170",0,"Pathloss_dB","116.4449","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0171","LINK-PL-0171",0,"Pathloss_dB","112.4457","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0172","LINK-PL-0172",0,"Pathloss_dB","134.8694","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0173","LINK-PL-0173",0,"Pathloss_dB","121.3189","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0174","LINK-PL-0174",0,"Pathloss_dB","143.4395","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0175","LINK-PL-0175",0,"Pathloss_dB","133.3598","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0176","LINK-PL-0176",0,"Pathloss_dB","155.069","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0177","LINK-PL-0177",0,"Pathloss_dB","74.28036","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0178","LINK-PL-0178",0,"Pathloss_dB","74.28036","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0179","LINK-PL-0179",0,"Pathloss_dB","79.14655","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0180","LINK-PL-0180",0,"Pathloss_dB","83.26243","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0181","LINK-PL-0181",0,"Pathloss_dB","84.19841","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0182","LINK-PL-0182",0,"Pathloss_dB","92.6738","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0183","LINK-PL-0183",0,"Pathloss_dB","98.61192","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0184","LINK-PL-0184",0,"Pathloss_dB","118.8227","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0185","LINK-PL-0185",0,"Pathloss_dB","105.4596","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0186","LINK-PL-0186",0,"Pathloss_dB","130.4243","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0187","LINK-PL-0187",0,"Pathloss_dB","118.021","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0188","LINK-PL-0188",0,"Pathloss_dB","148.8488","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0189","LINK-PL-0189",0,"Pathloss_dB","125.9668","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0190","LINK-PL-0190",0,"Pathloss_dB","157.4189","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0191","LINK-PL-0191",0,"Pathloss_dB","138.0077","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0192","LINK-PL-0192",0,"Pathloss_dB","169.0484","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0193","LINK-PL-0193",0,"Pathloss_dB","80.90023","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0194","LINK-PL-0194",0,"Pathloss_dB","80.90023","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0195","LINK-PL-0195",0,"Pathloss_dB","85.76642","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0196","LINK-PL-0196",0,"Pathloss_dB","89.88229","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0197","LINK-PL-0197",0,"Pathloss_dB","90.81828","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0198","LINK-PL-0198",0,"Pathloss_dB","99.29366","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0199","LINK-PL-0199",0,"Pathloss_dB","105.2318","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0200","LINK-PL-0200",0,"Pathloss_dB","125.4425","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0201","LINK-PL-0201",0,"Pathloss_dB","112.0795","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0202","LINK-PL-0202",0,"Pathloss_dB","137.0442","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0203","LINK-PL-0203",0,"Pathloss_dB","124.6409","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0204","LINK-PL-0204",0,"Pathloss_dB","155.4686","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0205","LINK-PL-0205",0,"Pathloss_dB","131.9793","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0206","LINK-PL-0206",0,"Pathloss_dB","164.0387","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0207","LINK-PL-0207",0,"Pathloss_dB","144.3187","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0208","LINK-PL-0208",0,"Pathloss_dB","175.6682","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0209","LINK-PL-0209",0,"Pathloss_dB","86.92083","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0210","LINK-PL-0210",0,"Pathloss_dB","86.92083","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0211","LINK-PL-0211",0,"Pathloss_dB","91.78702","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0212","LINK-PL-0212",0,"Pathloss_dB","95.90289","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0213","LINK-PL-0213",0,"Pathloss_dB","96.83888","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0214","LINK-PL-0214",0,"Pathloss_dB","105.3143","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0215","LINK-PL-0215",0,"Pathloss_dB","111.2524","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0216","LINK-PL-0216",0,"Pathloss_dB","131.4631","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0217","LINK-PL-0217",0,"Pathloss_dB","118.1001","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0218","LINK-PL-0218",0,"Pathloss_dB","143.0648","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0219","LINK-PL-0219",0,"Pathloss_dB","130.6615","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0220","LINK-PL-0220",0,"Pathloss_dB","161.4892","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0221","LINK-PL-0221",0,"Pathloss_dB","137.9999","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0222","LINK-PL-0222",0,"Pathloss_dB","170.0593","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0223","LINK-PL-0223",0,"Pathloss_dB","151.1538","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0224","LINK-PL-0224",0,"Pathloss_dB","181.6888","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0225","LINK-PL-0225",0,"Pathloss_dB","92.34216","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0226","LINK-PL-0226",0,"Pathloss_dB","92.34216","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0227","LINK-PL-0227",0,"Pathloss_dB","97.20835","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0228","LINK-PL-0228",0,"Pathloss_dB","101.3242","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0229","LINK-PL-0229",0,"Pathloss_dB","102.2602","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0230","LINK-PL-0230",0,"Pathloss_dB","110.7356","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0231","LINK-PL-0231",0,"Pathloss_dB","116.6737","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0232","LINK-PL-0232",0,"Pathloss_dB","136.8845","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0233","LINK-PL-0233",0,"Pathloss_dB","123.5214","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0234","LINK-PL-0234",0,"Pathloss_dB","148.4861","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0235","LINK-PL-0235",0,"Pathloss_dB","136.0828","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0236","LINK-PL-0236",0,"Pathloss_dB","166.9106","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0237","LINK-PL-0237",0,"Pathloss_dB","143.4212","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0238","LINK-PL-0238",0,"Pathloss_dB","175.4807","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0239","LINK-PL-0239",0,"Pathloss_dB","156.5752","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0240","LINK-PL-0240",0,"Pathloss_dB","187.1102","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0241","LINK-PL-0241",0,"Pathloss_dB","33.72975","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0242","LINK-PL-0242",0,"Pathloss_dB","33.72975","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0243","LINK-PL-0243",0,"Pathloss_dB","36.18632","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0244","LINK-PL-0244",0,"Pathloss_dB","36.18632","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0245","LINK-PL-0245",0,"Pathloss_dB","41.71788","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0246","LINK-PL-0246",0,"Pathloss_dB","41.71788","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0247","LINK-PL-0247",0,"Pathloss_dB","46.68555","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0248","LINK-PL-0248",0,"Pathloss_dB","51.92799","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0249","LINK-PL-0249",0,"Pathloss_dB","51.83085","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0250","LINK-PL-0250",0,"Pathloss_dB","63.31904","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0251","LINK-PL-0251",0,"Pathloss_dB","58.69752","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0252","LINK-PL-0252",0,"Pathloss_dB","78.52097","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0253","LINK-PL-0253",0,"Pathloss_dB","63.90281","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0254","LINK-PL-0254",0,"Pathloss_dB","90.04481","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0255","LINK-PL-0255",0,"Pathloss_dB","66.94872","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0256","LINK-PL-0256",0,"Pathloss_dB","96.78807","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0257","LINK-PL-0257",0,"Pathloss_dB","47.70915","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0258","LINK-PL-0258",0,"Pathloss_dB","47.70915","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0259","LINK-PL-0259",0,"Pathloss_dB","50.16572","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0260","LINK-PL-0260",0,"Pathloss_dB","50.16572","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0261","LINK-PL-0261",0,"Pathloss_dB","55.69728","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0262","LINK-PL-0262",0,"Pathloss_dB","58.33456","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0263","LINK-PL-0263",0,"Pathloss_dB","60.66495","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0264","LINK-PL-0264",0,"Pathloss_dB","69.33235","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0265","LINK-PL-0265",0,"Pathloss_dB","65.81025","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0266","LINK-PL-0266",0,"Pathloss_dB","80.72339","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0267","LINK-PL-0267",0,"Pathloss_dB","72.67692","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0268","LINK-PL-0268",0,"Pathloss_dB","95.92533","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0269","LINK-PL-0269",0,"Pathloss_dB","77.88221","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0270","LINK-PL-0270",0,"Pathloss_dB","107.4492","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0271","LINK-PL-0271",0,"Pathloss_dB","80.92812","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0272","LINK-PL-0272",0,"Pathloss_dB","114.1924","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0273","LINK-PL-0273",0,"Pathloss_dB","54.32902","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0274","LINK-PL-0274",0,"Pathloss_dB","54.32902","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0275","LINK-PL-0275",0,"Pathloss_dB","56.78559","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
"PL-0276","LINK-PL-0276",0,"Pathloss_dB","56.78559","observed_component_execution","sixgr.channel.Pathloss38901",1,"PASS"
